id,fecha,mes,dia_semana,dia,hora,sala,vendedor,item,motivo,demografico,edad,probabilidad_negocio
1809,2015-12-26,12,Saturday,26,15:32,SATURNO,CORA,ORION,VECINO DEL PLANETA,PAREJA,30-40,N/A
1810,2015-12-26,12,Saturday,26,15:36,SATURNO,CORA,ORION,VECINO DEL PLANETA,PAREJA,30-40,N/A
1806,2015-12-26,12,Saturday,26,14:51,SATURNO,ABIGAIL,ATLANTIS,CYBER VOLANTES,HOMBRE SOLO,30-40,N/A
1807,2015-12-26,12,Saturday,26,14:51,SATURNO,ABIGAIL,ATLANTIS,CYBER VOLANTES,HOMBRE SOLO,30-40,N/A
1808,2015-12-26,12,Saturday,26,14:58,SATURNO,ABIGAIL,ATLANTIS,CYBER VOLANTES,MUJER SOLA,30-40,N/A
1804,2015-12-26,12,Saturday,26,13:24,SATURNO,RONALD,ICARUS,VECINO DEL PLANETA,MUJER SOLA,30-40,N/A
1811,2015-12-26,12,Saturday,26,15:53,SATURNO,RONALD,ANDROMEDA,VECINO DEL PLANETA,GRUPO FAMILIAR,20-30,N/A
1818,2015-12-27,12,Sunday,27,13:24,SATURNO,CORA,ICARUS,VECINO DEL PLANETA,GRUPO FAMILIAR,20-30,N/A
1820,2015-12-27,12,Sunday,27,15:20,SATURNO,ABIGAIL,ORBIT JET,CYBER VOLANTES,MUJER SOLA,30-40,N/A
1823,2015-12-27,12,Sunday,27,17:04,SATURNO,ABIGAIL,ATLANTIS,VECINO DEL PLANETA,HOMBRE SOLO,30-40,N/A
1819,2015-12-27,12,Sunday,27,15:13,SATURNO,RONALD,DESTINY,VECINO DEL PLANETA,PAREJA,30-40,N/A
1815,2015-12-27,12,Sunday,27,11:18,SATURNO,RONALD,ORION,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,N/A
1824,2015-12-28,12,Monday,28,11:23,SATURNO,CORA,ICARUS,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,N/A
1829,2015-12-28,12,Monday,28,13:34,SATURNO,CORA,ORBIT JET,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,N/A
1831,2015-12-28,12,Monday,28,14:02,SATURNO,CORA,DESTINY,CONVENIO CIAS INTERGALACTICAS,MUJER SOLA,30-40,N/A
1828,2015-12-28,12,Monday,28,12:26,SATURNO,CORA,ORBIT JET,VECINO DEL PLANETA,PAREJA,30-40,N/A
1827,2015-12-28,12,Monday,28,12:12,SATURNO,LOUIS,DESTINY,CONVENIO CIAS INTERGALACTICAS,PAREJA,30-40,N/A
1840,2015-12-28,12,Monday,28,19:12,SATURNO,COLETTE,ORBIT JET,VECINO DEL PLANETA,PAREJA,30-40,N/A
1841,2015-12-28,12,Monday,28,19:19,SATURNO,COLETTE,ORBIT JET,VECINO DEL PLANETA,PAREJA,30-40,N/A
1853,2015-12-29,12,Tuesday,29,16:08,SATURNO,CORA,ORBIT JET,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,N/A
1855,2015-12-29,12,Tuesday,29,16:32,SATURNO,CORA,ICARUS,VECINO DEL PLANETA,HOMBRE SOLO,20-30,N/A
1849,2015-12-29,12,Tuesday,29,12:29,SATURNO,CORA,ICARUS,RADIO SUPERSONICA,GRUPO FAMILIAR,20-30,N/A
1859,2015-12-29,12,Tuesday,29,17:02,SATURNO,ABIGAIL,ANDROMEDA,TALLER 3D,MUJER SOLA,20-30,N/A
1861,2015-12-29,12,Tuesday,29,17:49,SATURNO,ABIGAIL,ICARUS,CONVENIO CIAS INTERGALACTICAS,HOMBRE SOLO,30-40,N/A
1862,2015-12-29,12,Tuesday,29,17:54,SATURNO,LOUIS,DESTINY,VECINO DEL PLANETA,PAREJA,40+,N/A
1848,2015-12-29,12,Tuesday,29,12:22,SATURNO,ARIADNA,ATLANTIS,VECINO DEL PLANETA,HOMBRE SOLO,40+,N/A
1851,2015-12-29,12,Tuesday,29,13:05,SATURNO,ARIADNA,ANDROMEDA,ATOMIC TV,PAREJA,30-40,N/A
1852,2015-12-29,12,Tuesday,29,15:44,SATURNO,ARIADNA,ICARUS,WEBSITE 5.0,GRUPO FAMILIAR,40+,N/A
1850,2015-12-29,12,Tuesday,29,13:04,SATURNO,ARIADNA,ANDROMEDA,ATOMIC TV,PAREJA,20-30,N/A
1857,2015-12-29,12,Tuesday,29,16:41,SATURNO,SIMONA,ATLANTIS,VECINO DEL PLANETA,PAREJA,30-40,N/A
1856,2015-12-29,12,Tuesday,29,16:38,SATURNO,SIMONA,ATLANTIS,VECINO DEL PLANETA,PAREJA,40+,N/A
1845,2015-12-29,12,Tuesday,29,11:39,SATURNO,RONALD,DESTINY,CONVENIO CIAS INTERGALACTICAS,MUJER SOLA,20-30,N/A
1871,2015-12-30,12,Wednesday,30,15:51,SATURNO,CORA,DESTINY,VECINO DEL PLANETA,PAREJA,40+,N/A
1865,2015-12-30,12,Wednesday,30,13:13,SATURNO,CORA,DESTINY,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,N/A
1893,2016-01-04,01,Monday,04,14:27,SATURNO,CORA,ATLANTIS,VECINO DEL PLANETA,GRUPO FAMILIAR,40+,N/A
1895,2016-01-04,01,Monday,04,15:01,SATURNO,ARIADNA,ORBIT JET,ATOMIC TV,HOMBRE SOLO,30-40,N/A
1900,2016-01-04,01,Monday,04,16:42,SATURNO,ARIADNA,ATLANTIS,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,N/A
1892,2016-01-04,01,Monday,04,14:25,SATURNO,ARIADNA,ATLANTIS,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,N/A
1902,2016-01-04,01,Monday,04,17:09,SATURNO,SIMONA,ATLANTIS,VECINO DEL PLANETA,PAREJA,30-40,N/A
1901,2016-01-04,01,Monday,04,17:06,SATURNO,SIMONA,ATLANTIS,VECINO DEL PLANETA,PAREJA,30-40,N/A
1904,2016-01-04,01,Monday,04,17:35,SATURNO,COLETTE,ORBIT JET,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,N/A
1899,2016-01-04,01,Monday,04,16:03,SATURNO,COLETTE,ATLANTIS,VECINO DEL PLANETA,GRUPO FAMILIAR,40+,N/A
1906,2016-01-04,01,Monday,04,18:14,SATURNO,COLETTE,ATLANTIS,VECINO DEL PLANETA,GRUPO FAMILIAR,40+,N/A
1924,2016-01-05,01,Tuesday,05,17:27,SATURNO,CORA,DESTINY,VECINO DEL PLANETA,PAREJA,30-40,N/A
1907,2016-01-05,01,Tuesday,05,07:58,SATURNO,CORA,ATLANTIS,VECINO DEL PLANETA,HOMBRE SOLO,40+,N/A
1920,2016-01-05,01,Tuesday,05,16:42,SATURNO,CORA,ORION,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,N/A
1915,2016-01-05,01,Tuesday,05,13:28,SATURNO,CORA,ICARUS,VECINO DEL PLANETA,HOMBRE SOLO,30-40,N/A
1913,2016-01-05,01,Tuesday,05,12:01,SATURNO,ABIGAIL,ICARUS,VECINO DEL PLANETA,PAREJA,30-40,N/A
1922,2016-01-05,01,Tuesday,05,17:02,SATURNO,ARIADNA,ICARUS,VECINO DEL PLANETA,PAREJA,20-30,N/A
1926,2016-01-06,01,Wednesday,06,12:37,SATURNO,CORA,ICARUS,VECINO DEL PLANETA,HOMBRE SOLO,30-40,N/A
1934,2016-01-06,01,Wednesday,06,18:43,SATURNO,LOUIS,ICARUS,CYBER VOLANTES,PAREJA,30-40,N/A
1933,2016-01-06,01,Wednesday,06,18:25,SATURNO,LOUIS,ICARUS,CONVENIO CIAS INTERGALACTICAS,HOMBRE SOLO,40+,N/A
1929,2016-01-06,01,Wednesday,06,13:47,SATURNO,ARIADNA,ICARUS,VECINO DEL PLANETA,PAREJA,40+,N/A
1927,2016-01-06,01,Wednesday,06,13:11,SATURNO,ARIADNA,ATLANTIS,VECINO DEL PLANETA,PAREJA,20-30,N/A
1931,2016-01-06,01,Wednesday,06,16:59,SATURNO,ARIADNA,ICARUS,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,N/A
1928,2016-01-06,01,Wednesday,06,13:43,SATURNO,SIMONA,ATLANTIS,VECINO DEL PLANETA,PAREJA,20-30,N/A
1932,2016-01-06,01,Wednesday,06,18:22,SATURNO,COLETTE,DESTINY,REFERIDO,GRUPO FAMILIAR,20-30,N/A
1948,2016-01-07,01,Thursday,07,16:36,SATURNO,CORA,ATLANTIS,VECINO DEL PLANETA,PAREJA,20-30,N/A
1952,2016-01-07,01,Thursday,07,17:43,SATURNO,CORA,ATLANTIS,VECINO DEL PLANETA,HOMBRE SOLO,20-30,N/A
1953,2016-01-07,01,Thursday,07,18:04,SATURNO,ALESIO,ICARUS,TALLER 3D,PAREJA,40+,N/A
1935,2016-01-07,01,Thursday,07,09:58,SATURNO,SIMONA,ATLANTIS,VECINO DEL PLANETA,MUJER SOLA,40+,N/A
1947,2016-01-07,01,Thursday,07,16:34,SATURNO,SIMONA,ATLANTIS,VECINO DEL PLANETA,HOMBRE SOLO,30-40,N/A
1956,2016-01-08,01,Friday,08,11:28,SATURNO,CORA,ATLANTIS,VECINO DEL PLANETA,PAREJA,40+,N/A
1963,2016-01-08,01,Friday,08,18:17,SATURNO,ARIADNA,ICARUS,VECINO DEL PLANETA,MUJER SOLA,30-40,N/A
1955,2016-01-08,01,Friday,08,10:51,SATURNO,RONALD,ORBIT JET,FLASH MAGAZINE,MUJER SOLA,30-40,N/A
1959,2016-01-08,01,Friday,08,14:13,SATURNO,COLETTE,ATLANTIS,VECINO DEL PLANETA,GRUPO FAMILIAR,40+,N/A
1960,2016-01-08,01,Friday,08,15:06,SATURNO,COLETTE,ORBIT JET,OTRAS REDES SOCIALES,PAREJA,20-30,N/A
1975,2016-01-09,01,Saturday,09,15:34,SATURNO,CORA,DESTINY,VECINO DEL PLANETA,HOMBRE SOLO,40+,N/A
1965,2016-01-09,01,Saturday,09,09:48,SATURNO,CORA,DESTINY,CONVENIO CIAS INTERGALACTICAS,PAREJA,30-40,N/A
1973,2016-01-09,01,Saturday,09,13:32,SATURNO,CORA,ATLANTIS,VECINO DEL PLANETA,GRUPO FAMILIAR,40+,N/A
1979,2016-01-09,01,Saturday,09,17:08,SATURNO,CORA,DESTINY,VECINO DEL PLANETA,PAREJA,30-40,N/A
1981,2016-01-09,01,Saturday,09,17:38,SATURNO,ARIADNA,ICARUS,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,N/A
1977,2016-01-09,01,Saturday,09,16:18,SATURNO,ARIADNA,ICARUS,REFERIDO,MUJER SOLA,30-40,N/A
1967,2016-01-09,01,Saturday,09,11:23,SATURNO,ARIADNA,ATLANTIS,WEBSITE 5.0,GRUPO FAMILIAR,20-30,N/A
1970,2016-01-09,01,Saturday,09,12:31,SATURNO,ARIADNA,ICARUS,VECINO DEL PLANETA,HOMBRE SOLO,20-30,N/A
1972,2016-01-09,01,Saturday,09,13:02,SATURNO,COLETTE,ATLANTIS,VECINO DEL PLANETA,MUJER SOLA,30-40,N/A
1989,2016-01-10,01,Sunday,10,15:28,SATURNO,CORA,ICARUS,VECINO DEL PLANETA,PAREJA,30-40,N/A
1987,2016-01-10,01,Sunday,10,15:23,SATURNO,CORA,ICARUS,VECINO DEL PLANETA,PAREJA,30-40,N/A
1988,2016-01-10,01,Sunday,10,15:25,SATURNO,ARIADNA,ATLANTIS,VECINO DEL PLANETA,PAREJA,30-40,N/A
1984,2016-01-10,01,Sunday,10,11:44,SATURNO,ARIADNA,ATLANTIS,VECINO DEL PLANETA,PAREJA,30-40,N/A
1991,2016-01-10,01,Sunday,10,16:39,SATURNO,ARIADNA,ICARUS,REFERIDO,PAREJA,30-40,N/A
1993,2016-01-10,01,Sunday,10,17:00,SATURNO,COLETTE,ICARUS,VECINO DEL PLANETA,GRUPO FAMILIAR,40+,N/A
1998,2016-01-11,01,Monday,11,11:30,SATURNO,CORA,ATLANTIS,VECINO DEL PLANETA,PAREJA,30-40,N/A
2003,2016-01-11,01,Monday,11,12:50,SATURNO,ARIADNA,DESTINY,WEBSITE 5.0,GRUPO FAMILIAR,30-40,N/A
2008,2016-01-11,01,Monday,11,15:10,SATURNO,ARIADNA,DESTINY,REFERIDO,GRUPO FAMILIAR,40+,N/A
1994,2016-01-11,01,Monday,11,10:28,SATURNO,ARIADNA,DESTINY,VECINO DEL PLANETA,HOMBRE SOLO,40+,N/A
2013,2016-01-11,01,Monday,11,16:19,SATURNO,ARIADNA,ICARUS,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,N/A
1999,2016-01-11,01,Monday,11,11:54,SATURNO,ARIADNA,DESTINY,WEBSITE 5.0,HOMBRE SOLO,40+,N/A
2005,2016-01-11,01,Monday,11,13:39,SATURNO,ARIADNA,ICARUS,REFERIDO,PAREJA,30-40,N/A
2010,2016-01-11,01,Monday,11,15:15,SATURNO,COLETTE,ATLANTIS,VECINO DEL PLANETA,PAREJA,30-40,N/A
1995,2016-01-11,01,Monday,11,10:39,SATURNO,COLETTE,ICARUS,VECINO DEL PLANETA,GRUPO FAMILIAR,40+,N/A
2014,2016-01-11,01,Monday,11,16:45,SATURNO,COLETTE,ICARUS,VECINO DEL PLANETA,PAREJA,20-30,N/A
2001,2016-01-11,01,Monday,11,12:15,SATURNO,COLETTE,ATLANTIS,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,N/A
2006,2016-01-11,01,Monday,11,13:42,SATURNO,COLETTE,ICARUS,VECINO DEL PLANETA,PAREJA,30-40,N/A
2011,2016-01-11,01,Monday,11,16:03,SATURNO,COLETTE,DESTINY,VECINO DEL PLANETA,HOMBRE SOLO,30-40,N/A
2021,2016-01-12,01,Tuesday,12,14:13,SATURNO,ABIGAIL,ATLANTIS,CONVENIO CIAS INTERGALACTICAS,PAREJA,30-40,N/A
2033,2016-01-12,01,Tuesday,12,17:14,SATURNO,ARIADNA,ICARUS,EVENTO CIAS GALAXIA,HOMBRE SOLO,30-40,N/A
2037,2016-01-12,01,Tuesday,12,17:58,SATURNO,ARIADNA,ICARUS,VECINO DEL PLANETA,PAREJA,30-40,N/A
2041,2016-01-12,01,Tuesday,12,18:42,SATURNO,ARIADNA,ICARUS,VECINO DEL PLANETA,MUJER SOLA,30-40,N/A
2018,2016-01-12,01,Tuesday,12,12:08,SATURNO,ARIADNA,ICARUS,OTRAS REDES SOCIALES,MUJER SOLA,30-40,N/A
2034,2016-01-12,01,Tuesday,12,17:19,SATURNO,ARIADNA,ICARUS,EVENTO CIAS GALAXIA,HOMBRE SOLO,30-40,N/A
2035,2016-01-12,01,Tuesday,12,17:27,SATURNO,ARIADNA,ICARUS,VECINO DEL PLANETA,HOMBRE SOLO,30-40,N/A
2023,2016-01-12,01,Tuesday,12,14:48,SATURNO,COLETTE,ANDROMEDA,ATOMIC TV,PAREJA,30-40,N/A
2040,2016-01-12,01,Tuesday,12,18:41,SATURNO,COLETTE,ATLANTIS,VECINO DEL PLANETA,PAREJA,20-30,N/A
2024,2016-01-12,01,Tuesday,12,15:01,SATURNO,COLETTE,ICARUS,VECINO DEL PLANETA,PAREJA,30-40,N/A
2022,2016-01-12,01,Tuesday,12,14:37,SATURNO,COLETTE,ATLANTIS,VECINO DEL PLANETA,HOMBRE SOLO,40+,N/A
2039,2016-01-12,01,Tuesday,12,18:35,SATURNO,COLETTE,ATLANTIS,VECINO DEL PLANETA,PAREJA,30-40,N/A
2031,2016-01-12,01,Tuesday,12,17:04,SATURNO,COLETTE,ICARUS,NAVES USADAS,GRUPO FAMILIAR,40+,N/A
2020,2016-01-12,01,Tuesday,12,14:07,SATURNO,COLETTE,ICARUS,VECINO DEL PLANETA,PAREJA,40+,N/A
2049,2016-01-13,01,Wednesday,13,17:32,SATURNO,ALESIO,DESTINY,REFERIDO,HOMBRE SOLO,40+,N/A
2048,2016-01-13,01,Wednesday,13,17:20,SATURNO,ABIGAIL,DESTINY,REFERIDO,PAREJA,30-40,N/A
2045,2016-01-13,01,Wednesday,13,10:48,SATURNO,ARIADNA,ICARUS,VECINO DEL PLANETA,PAREJA,40+,N/A
2044,2016-01-13,01,Wednesday,13,10:41,SATURNO,ARIADNA,ICARUS,VECINO DEL PLANETA,HOMBRE SOLO,40+,N/A
2050,2016-01-13,01,Wednesday,13,17:39,SATURNO,COLETTE,DESTINY,VECINO DEL PLANETA,HOMBRE SOLO,20-30,N/A
2064,2016-01-14,01,Thursday,14,16:47,SATURNO,ALESIO,ICARUS,VECINO DEL PLANETA,PAREJA,30-40,N/A
2057,2016-01-14,01,Thursday,14,10:17,SATURNO,ARIADNA,DESTINY,REFERIDO,HOMBRE SOLO,40+,N/A
2068,2016-01-14,01,Thursday,14,19:26,SATURNO,ARIADNA,DESTINY,VECINO DEL PLANETA,HOMBRE SOLO,30-40,N/A
2058,2016-01-14,01,Thursday,14,12:07,SATURNO,SIMONA,DESTINY,VECINO DEL PLANETA,HOMBRE SOLO,20-30,N/A
2061,2016-01-14,01,Thursday,14,14:16,SATURNO,SIMONA,DESTINY,VECINO DEL PLANETA,MUJER SOLA,40+,N/A
2056,2016-01-14,01,Thursday,14,09:56,SATURNO,SIMONA,DESTINY,REFERIDO,HOMBRE SOLO,30-40,N/A
2060,2016-01-14,01,Thursday,14,14:02,SATURNO,RONALD,ATLANTIS,OTRAS REDES SOCIALES,PAREJA,20-30,N/A
2059,2016-01-14,01,Thursday,14,12:46,SATURNO,RONALD,DESTINY,TALLER 3D,GRUPO FAMILIAR,40+,N/A
2074,2016-01-15,01,Friday,15,13:25,SATURNO,ARIADNA,ANDROMEDA,VECINO DEL PLANETA,PAREJA,30-40,N/A
2076,2016-01-15,01,Friday,15,15:22,SATURNO,ARIADNA,ICARUS,REFERIDO,PAREJA,40+,N/A
2077,2016-01-15,01,Friday,15,16:41,SATURNO,ARIADNA,ANDROMEDA,REFERIDO,PAREJA,30-40,N/A
2079,2016-01-15,01,Friday,15,17:12,SATURNO,SIMONA,ATLANTIS,VECINO DEL PLANETA,PAREJA,30-40,N/A
2073,2016-01-15,01,Friday,15,13:18,SATURNO,SIMONA,ATLANTIS,VECINO DEL PLANETA,PAREJA,30-40,N/A
2083,2016-01-15,01,Friday,15,19:06,SATURNO,COLETTE,DESTINY,VECINO DEL PLANETA,HOMBRE SOLO,30-40,N/A
2081,2016-01-15,01,Friday,15,17:29,SATURNO,COLETTE,ATLANTIS,VECINO DEL PLANETA,PAREJA,20-30,N/A
2100,2016-01-16,01,Saturday,16,14:40,SATURNO,ABIGAIL,ATLANTIS,CYBER VOLANTES,PAREJA,30-40,N/A
2109,2016-01-16,01,Saturday,16,17:33,SATURNO,ABIGAIL,DESTINY,VECINO DEL PLANETA,PAREJA,30-40,N/A
2095,2016-01-16,01,Saturday,16,13:03,SATURNO,ABIGAIL,ATLANTIS,CYBER VOLANTES,GRUPO FAMILIAR,30-40,N/A
2088,2016-01-16,01,Saturday,16,12:01,SATURNO,ABIGAIL,ATLANTIS,CYBER VOLANTES,HOMBRE SOLO,30-40,N/A
2102,2016-01-16,01,Saturday,16,15:10,SATURNO,SIMONA,ATLANTIS,VECINO DEL PLANETA,PAREJA,30-40,N/A
2085,2016-01-16,01,Saturday,16,09:59,SATURNO,SIMONA,DESTINY,VECINO DEL PLANETA,HOMBRE SOLO,40+,N/A
2104,2016-01-16,01,Saturday,16,15:42,SATURNO,SIMONA,ICARUS,VECINO DEL PLANETA,MUJER SOLA,20-30,N/A
2111,2016-01-16,01,Saturday,16,17:52,SATURNO,SIMONA,ICARUS,VECINO DEL PLANETA,HOMBRE SOLO,40+,N/A
2096,2016-01-16,01,Saturday,16,13:11,SATURNO,SIMONA,ICARUS,VECINO DEL PLANETA,PAREJA,30-40,N/A
2103,2016-01-16,01,Saturday,16,15:12,SATURNO,RONALD,DESTINY,MENSAJE SMART PHONE,GRUPO FAMILIAR,30-40,N/A
2106,2016-01-16,01,Saturday,16,15:58,SATURNO,COLETTE,DESTINY,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,N/A
2094,2016-01-16,01,Saturday,16,13:00,SATURNO,COLETTE,ANDROMEDA,WEBSITE 5.0,GRUPO FAMILIAR,20-30,N/A
2101,2016-01-16,01,Saturday,16,14:45,SATURNO,COLETTE,ATLANTIS,VECINO DEL PLANETA,PAREJA,30-40,N/A
2116,2016-01-17,01,Sunday,17,12:34,SATURNO,SIMONA,ATLANTIS,VECINO DEL PLANETA,GRUPO FAMILIAR,40+,N/A
2114,2016-01-17,01,Sunday,17,10:39,SATURNO,SIMONA,ICARUS,VECINO DEL PLANETA,GRUPO FAMILIAR,40+,N/A
2121,2016-01-17,01,Sunday,17,16:16,SATURNO,SIMONA,ATLANTIS,VECINO DEL PLANETA,PAREJA,30-40,N/A
2122,2016-01-17,01,Sunday,17,16:24,SATURNO,COLETTE,ICARUS,VECINO DEL PLANETA,PAREJA,20-30,N/A
2119,2016-01-17,01,Sunday,17,15:16,SATURNO,COLETTE,ICARUS,VECINO DEL PLANETA,PAREJA,20-30,N/A
2123,2016-01-17,01,Sunday,17,16:41,SATURNO,COLETTE,ATLANTIS,VECINO DEL PLANETA,GRUPO FAMILIAR,40+,N/A
2115,2016-01-17,01,Sunday,17,11:17,SATURNO,COLETTE,ICARUS,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,N/A
2124,2016-01-17,01,Sunday,17,17:18,SATURNO,COLETTE,ATLANTIS,CYBER VOLANTES,GRUPO FAMILIAR,40+,N/A
2130,2016-01-18,01,Monday,18,13:13,SATURNO,ABIGAIL,ATLANTIS,VECINO DEL PLANETA,PAREJA,30-40,N/A
2133,2016-01-18,01,Monday,18,14:07,SATURNO,ABIGAIL,ATLANTIS,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,N/A
2140,2016-01-18,01,Monday,18,17:24,SATURNO,ABIGAIL,EAGLE,CYBER VOLANTES,HOMBRE SOLO,30-40,N/A
2134,2016-01-18,01,Monday,18,15:13,SATURNO,ABIGAIL,ATLANTIS,VECINO DEL PLANETA,PAREJA,30-40,N/A
2129,2016-01-18,01,Monday,18,13:07,SATURNO,ABIGAIL,ATLANTIS,VECINO DEL PLANETA,PAREJA,30-40,N/A
2141,2016-01-18,01,Monday,18,20:25,SATURNO,ABIGAIL,ICARUS,CYBER VOLANTES,MUJER SOLA,30-40,N/A
2132,2016-01-18,01,Monday,18,13:35,SATURNO,ABIGAIL,EAGLE,VECINO DEL PLANETA,GRUPO FAMILIAR,40+,N/A
2135,2016-01-18,01,Monday,18,15:14,SATURNO,ABIGAIL,ICARUS,VECINO DEL PLANETA,PAREJA,30-40,N/A
2125,2016-01-18,01,Monday,18,11:26,SATURNO,ARIADNA,ICARUS,WEBSITE 5.0,HOMBRE SOLO,40+,N/A
2136,2016-01-18,01,Monday,18,15:16,SATURNO,ARIADNA,ATLANTIS,VECINO DEL PLANETA,PAREJA,30-40,N/A
2138,2016-01-18,01,Monday,18,16:35,SATURNO,RONALD,DESTINY,VECINO DEL PLANETA,HOMBRE SOLO,40+,N/A
2131,2016-01-18,01,Monday,18,13:26,SATURNO,RONALD,ICARUS,NAVES USADAS,HOMBRE SOLO,20-30,N/A
2126,2016-01-18,01,Monday,18,11:27,SATURNO,RONALD,ATLANTIS,VECINO DEL PLANETA,PAREJA,30-40,N/A
2137,2016-01-18,01,Monday,18,15:39,SATURNO,RONALD,ATLANTIS,VECINO DEL PLANETA,PAREJA,30-40,N/A
2127,2016-01-18,01,Monday,18,11:36,SATURNO,COLETTE,ICARUS,VECINO DEL PLANETA,HOMBRE SOLO,40+,N/A
2154,2016-01-19,01,Tuesday,19,17:47,SATURNO,ABIGAIL,ATLANTIS,CYBER VOLANTES,MUJER SOLA,30-40,N/A
2142,2016-01-19,01,Tuesday,19,08:25,SATURNO,SIMONA,ICARUS,VECINO DEL PLANETA,HOMBRE SOLO,30-40,N/A
2155,2016-01-19,01,Tuesday,19,17:49,SATURNO,SIMONA,ICARUS,VECINO DEL PLANETA,MUJER SOLA,20-30,N/A
2151,2016-01-19,01,Tuesday,19,15:39,SATURNO,SIMONA,ATLANTIS,VECINO DEL PLANETA,PAREJA,30-40,N/A
2148,2016-01-19,01,Tuesday,19,14:16,SATURNO,SIMONA,DESTINY,VECINO DEL PLANETA,HOMBRE SOLO,30-40,N/A
2145,2016-01-19,01,Tuesday,19,12:42,SATURNO,RONALD,SKY SHIP,VECINO DEL PLANETA,HOMBRE SOLO,20-30,N/A
2149,2016-01-19,01,Tuesday,19,14:39,SATURNO,COLETTE,ICARUS,VECINO DEL PLANETA,MUJER SOLA,30-40,N/A
2173,2016-01-20,01,Wednesday,20,15:47,SATURNO,ALESIO,ATLANTIS,RADIO SUPERSONICA,HOMBRE SOLO,30-40,N/A
2159,2016-01-20,01,Wednesday,20,07:57,SATURNO,ABIGAIL,ICARUS,VECINO DEL PLANETA,HOMBRE SOLO,30-40,N/A
2170,2016-01-20,01,Wednesday,20,13:48,SATURNO,ARIADNA,ICARUS,VECINO DEL PLANETA,MUJER SOLA,40+,N/A
2160,2016-01-20,01,Wednesday,20,10:49,SATURNO,ARIADNA,ATLANTIS,VECINO DEL PLANETA,PAREJA,40+,N/A
2168,2016-01-20,01,Wednesday,20,13:29,SATURNO,ARIADNA,ICARUS,VECINO DEL PLANETA,HOMBRE SOLO,30-40,N/A
2171,2016-01-20,01,Wednesday,20,14:33,SATURNO,ARIADNA,ATLANTIS,TALLER 3D,PAREJA,30-40,N/A
2169,2016-01-20,01,Wednesday,20,13:45,SATURNO,ARIADNA,ICARUS,VECINO DEL PLANETA,HOMBRE SOLO,40+,N/A
2167,2016-01-20,01,Wednesday,20,13:19,SATURNO,ARIADNA,ICARUS,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,N/A
2176,2016-01-20,01,Wednesday,20,16:53,SATURNO,SIMONA,ICARUS,VECINO DEL PLANETA,HOMBRE SOLO,40+,N/A
2166,2016-01-20,01,Wednesday,20,13:17,SATURNO,COLETTE,ICARUS,VECINO DEL PLANETA,MUJER SOLA,40+,N/A
2172,2016-01-20,01,Wednesday,20,15:13,SATURNO,COLETTE,ICARUS,VECINO DEL PLANETA,HOMBRE SOLO,20-30,N/A
2178,2016-01-20,01,Wednesday,20,17:49,SATURNO,COLETTE,DESTINY,VECINO DEL PLANETA,MUJER SOLA,40+,N/A
2197,2016-01-21,01,Thursday,21,17:29,SATURNO,ALESIO,ATLANTIS,VECINO DEL PLANETA,GRUPO FAMILIAR,40+,N/A
2196,2016-01-21,01,Thursday,21,16:56,SATURNO,ABIGAIL,DESTINY,CYBER VOLANTES,GRUPO FAMILIAR,30-40,N/A
2186,2016-01-21,01,Thursday,21,13:24,SATURNO,LOUIS,ATLANTIS,FLASH MAGAZINE,PAREJA,40+,N/A
2189,2016-01-21,01,Thursday,21,14:00,SATURNO,LOUIS,ATLANTIS,CYBER VOLANTES,GRUPO FAMILIAR,40+,N/A
2185,2016-01-21,01,Thursday,21,13:24,SATURNO,LOUIS,ATLANTIS,CYBER VOLANTES,HOMBRE SOLO,40+,N/A
2187,2016-01-21,01,Thursday,21,13:28,SATURNO,LOUIS,ATLANTIS,TALLER 3D,PAREJA,40+,N/A
2183,2016-01-21,01,Thursday,21,13:20,SATURNO,LOUIS,ATLANTIS,WEBSITE 5.0,GRUPO FAMILIAR,30-40,N/A
2190,2016-01-21,01,Thursday,21,14:00,SATURNO,LOUIS,ATLANTIS,FLASH MAGAZINE,GRUPO FAMILIAR,40+,N/A
2188,2016-01-21,01,Thursday,21,13:28,SATURNO,LOUIS,SKY SHIP,FLASH MAGAZINE,GRUPO FAMILIAR,40+,N/A
2184,2016-01-21,01,Thursday,21,13:23,SATURNO,LOUIS,ATLANTIS,FLASH MAGAZINE,MUJER SOLA,40+,N/A
